location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
55,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.75,193.58247687615992
56,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.75,46.89868101674069
72,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.75,33.25797140599476
US,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.75,8922.862543232983
01,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,114.55532118201917
02,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,10.030676718723868
04,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,819.9982640262895
05,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,65.07426586058212
06,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,757.7491395307137
08,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,179.51561366120524
09,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,96.61586287727272
10,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,28.805001582030215
11,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,35.06483058185138
12,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,400.42467052440696
13,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,119.69076100483757
15,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,30.39377211065304
16,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,25.49055713748504
17,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,349.7860410662131
18,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,231.11823054891772
19,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,61.616586182559814
20,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,69.97059918002005
21,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,124.41483381217269
22,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,85.22768975017546
23,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,32.458223220652755
24,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,109.78000575834454
25,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,429.5975899310674
26,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,600.6936380104133
27,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,251.25628609259687
28,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,58.02714165673623
29,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,230.10079113094955
30,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,27.895056316096053
31,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,38.98613545183747
32,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,39.36162763225213
33,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,38.71040588898667
34,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,130.2570277069668
35,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,152.7222511419658
36,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,549.2544951676978
37,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,189.09080473337937
38,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,22.12452892968891
39,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,345.0779476454762
40,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,88.84403340885673
41,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,75.48150109900185
42,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,1179.0379881317342
44,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,39.646336999256626
45,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,81.46881222798709
46,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,46.91474423298709
47,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,130.24169542319075
48,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,338.99016632379136
49,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,76.6274726610909
50,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,24.79833510573075
51,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,119.31528283290648
53,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,122.79439544492807
54,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,183.75665766220183
55,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,196.12025072322
56,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,45.8332452478949
72,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,34.93314744368087
US,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.75,9220.050503535116
01,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,112.86571086301632
02,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,10.153185463293573
04,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,801.9396066121975
05,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,66.04480009238779
06,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,759.2850168943612
08,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,182.30484406392694
09,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,96.4036670777116
10,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,28.630394017314217
11,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,34.75521431049658
12,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,410.60014893263553
13,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,127.53134279214038
15,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,30.603729902023723
16,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,25.514745584204366
17,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,352.48712211969183
18,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,232.67277178685592
19,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,62.403150436025804
20,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,70.97738883596676
21,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,125.29757887470251
22,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,86.74885525123304
23,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,32.25438781044772
24,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,111.43985374236239
25,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,431.9590197834965
26,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,601.4138363885278
27,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,242.7180066760489
28,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,58.49529070254652
29,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,231.78216629648253
30,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,29.184470010649086
31,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,39.73569675501765
32,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,39.863663179565265
33,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,39.38569648675391
34,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,157.0678271472322
35,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,150.395135002399
36,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,545.8698791968422
37,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,193.21144888084135
38,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,22.125376174952855
39,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,347.07381747170285
40,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,90.76647942058877
41,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,77.84304708471842
42,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,1161.2796994136036
44,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,39.69406675032088
45,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,83.01505729752077
46,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,47.72306618030938
47,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,131.4112986057171
48,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,355.11212260316586
49,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,77.86590291075687
50,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,24.63540691789216
51,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,123.50811274516785
53,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,122.4435742820495
54,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,184.98044492864807
55,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,196.16848295431632
56,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,45.774575521574654
72,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,34.89968349170313
US,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.75,9404.855229691606
01,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,119.41900140309157
02,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,11.7624109924791
04,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,882.7928992599861
05,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,70.59755972877285
06,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,782.5938508654373
08,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,176.9238903153792
09,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,103.68109082074604
10,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,35.22875007123204
11,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,34.96821131400747
12,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,470.0045595199148
13,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,137.7979325894746
15,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,28.30309711000304
16,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,28.717118183539828
17,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,350.1359752404319
18,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,216.84706670085552
19,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,65.94432398332228
20,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,75.71338021284122
21,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,131.20757219680223
22,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,101.52955210866968
23,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,35.068375498181425
24,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,105.52352282066276
25,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,505.78852736930094
26,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,591.4848476360835
27,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,281.63712775668245
28,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,56.633649705417966
29,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,226.8114102251176
30,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,30.126111773880115
31,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,41.9240531214095
32,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,41.60939964093748
33,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,41.93631908712769
34,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,148.5917548788076
35,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,181.16165554558197
36,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,567.0292582423367
37,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,182.61068154976215
38,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,26.58567796345608
39,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,356.2767141093107
40,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,85.67680272782235
41,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,72.21100545187986
42,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,1211.1318968321254
44,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,39.583382508965514
45,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,87.51199986406861
46,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,47.289857580091386
47,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,135.5095909104982
48,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,395.69056747116423
49,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,74.34751687055902
50,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,27.89445251940024
51,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,131.9228971626584
53,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,129.68859284558536
54,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,191.78673354002004
55,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,184.23299249214296
56,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,57.05702039037538
72,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,35.234058985283085
US,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.9,8792.797778368831
01,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,123.05327033271246
02,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,11.87516275498099
04,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,875.7511385905218
05,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,75.41452205184513
06,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,868.4633621636499
08,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,196.9792780883045
09,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,108.59321417715307
10,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,37.05249835706578
11,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,38.78214372143647
12,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,498.55051690740726
13,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,154.2741680454288
15,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,34.430062375451925
16,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,30.659355945172663
17,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,391.45710511839405
18,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,223.92649120753092
19,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,69.73354519909948
20,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,79.34028163082137
21,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,135.37068322525712
22,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,104.1177725934733
23,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,36.45336751814058
24,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,112.07699921948179
25,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,564.3703217277028
26,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,634.6930371210482
27,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,289.3483817126095
28,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,59.90452312810717
29,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,240.67763486092522
30,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,30.94711903536568
31,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,44.295204376091164
32,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,42.88667148681263
33,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,48.617753582457105
34,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,187.6090917557085
35,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,188.0036366795722
36,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,642.3941187432429
37,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,189.95637628055746
38,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,26.843109423336276
39,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,376.12933839903377
40,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,94.86216206111126
41,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,77.73043486877718
42,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,1277.961224443981
44,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,40.23140560778143
45,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,90.05795008183767
46,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,50.93557010680125
47,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,142.50061560391748
48,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,485.213370110991
49,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,78.4121834132602
50,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,28.44425964588605
51,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,133.8827737328718
53,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,143.06000633983066
54,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,200.79981623341442
55,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,195.03312643970585
56,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,57.12965937236683
72,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,38.285097717702335
US,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.9,9797.911420164344
01,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,134.46306399717824
02,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,12.306399054192655
04,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,916.0526592443657
05,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,79.14900874129272
06,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,912.5932465767402
08,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,218.33321691629374
09,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,116.33521799800089
10,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,38.50539177369963
11,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,43.52368318202797
12,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,553.6799280404347
13,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,154.15791048024724
15,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,38.34069468708754
16,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,32.46525013627293
17,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,404.62727209638456
18,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,238.90900930972043
19,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,73.37708424769139
20,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,84.36386689360067
21,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,141.1299219175401
22,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,103.7174490643845
23,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,38.612073746385256
24,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,118.70325422920354
25,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,590.2562812486364
26,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,665.0495271361689
27,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,307.57081905903755
28,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,62.49318002133671
29,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,265.3411367597811
30,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,32.91257772651517
31,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,46.95959312291913
32,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,44.913813701306545
33,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,50.76537910431563
34,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,206.39072750918695
35,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,188.920996305881
36,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,677.8406765799241
37,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,201.47490121511936
38,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,28.15269184788861
39,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,396.47176668577947
40,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,113.85144644180298
41,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,86.24928093637646
42,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,1362.404531179889
44,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,41.73733179704605
45,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,90.50704718175795
46,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,53.368240007629694
47,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,157.82972105282008
48,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,556.1424651744925
49,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,82.65867596639339
50,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,28.482413526011577
51,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,135.4323886789203
53,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,150.35263550338254
54,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,208.62456274205633
55,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,199.50017617126687
56,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,54.68802271078997
72,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,40.95986970057309
US,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.9,10304.15010673123
01,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,134.76591678600207
02,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,12.602903479127404
04,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,895.1743057709932
05,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,80.10633566374078
06,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,957.228495344207
08,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,227.80608232676408
09,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,119.54298043110003
10,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,38.833706586734465
11,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,44.21181004452031
12,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,534.4921696332256
13,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,150.4191319219886
15,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,36.61376212964547
16,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,31.570202521822527
17,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,408.2696845589635
18,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,234.83721489013826
19,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,74.34804960702168
20,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,85.3528646420149
21,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,141.7893670709336
22,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,101.76557145129945
23,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,39.66841137533958
24,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,121.03982751916081
25,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,606.4794255487353
26,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,679.4854199714507
27,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,303.2715340660579
28,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,63.230366406581915
29,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,267.501286205547
30,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,32.894607804329254
31,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,47.35043820327623
32,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,46.53175424114734
33,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,52.771012480276134
34,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,223.17302611616097
35,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,194.42387543372206
36,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,693.635946289571
37,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,198.39330466541736
38,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,29.049175581228255
39,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,412.96350719250506
40,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,114.61115210470932
41,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,87.1406351166687
42,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,1343.9969688995427
44,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,42.318660678514874
45,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,92.70716588009499
46,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,52.748764048056614
47,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,156.96240170528807
48,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,609.7458860879663
49,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,82.81600026445824
50,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,28.458294797550217
51,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,142.01926973805396
53,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,158.00841839948205
